filename,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
031799.png,8.71235806698678e-06,4.7299704419856425e-06,1.4258856936066877e-05,4.725840426544892e-06,3.5087557535007363e-06,0.9999325275421143,2.6158284526900388e-05,1.5317103816414601e-06,3.398484750505304e-06,5.539271228371945e-07
055741.png,3.216101958969375e-06,2.3686584427196067e-06,7.46974535559275e-07,1.6529194908798672e-05,0.9999268054962158,2.7233043510932475e-05,9.16841145226499e-06,1.2493023859860841e-05,3.9411324337379483e-07,1.055892198564834e-06
029425.png,5.679501555277966e-06,5.996629397486686e-07,6.02258012349921e-07,2.425778575343429e-06,0.9999165534973145,3.5704972106032073e-05,3.375649976078421e-05,3.4686092931224266e-06,2.2819104117388633e-07,9.978483603845234e-07
033924.png,3.364834526564664e-07,5.929622784606181e-05,1.152571348939091e-05,2.3920229068608023e-06,4.33208128924889e-07,1.0156972166441847e-05,0.9999138116836548,1.0328282229465913e-07,1.5832879398658406e-06,2.907509326632862e-07
053358.png,9.41898633755045e-06,2.1785738226753892e-06,7.697231581005326e-07,3.303218909422867e-05,0.9999068975448608,2.0175251847831532e-05,4.603614911502518e-07,2.439218405925203e-05,4.3709067654162936e-07,2.211761056969408e-06
075736.png,3.3039666504919296e-06,1.580551361257676e-05,2.7208004667045316e-06,1.050184710038593e-05,4.351526513346471e-06,3.1741241400595754e-05,0.9999058246612549,4.986200565326726e-06,1.9047080058953725e-05,1.6582615671723033e-06
072245.png,4.328710474510444e-06,4.968990651832428e-06,7.803874723322224e-06,3.3140190680569503e-06,9.40644895308651e-06,0.9999005794525146,2.987901279993821e-05,3.317015216453001e-05,5.6484382184862625e-06,9.021733831104939e-07
078762.png,2.3188435704923904e-07,9.71145254879957e-06,7.42295696909423e-06,5.024121492169797e-07,7.5500629463931546e-06,0.999893307685852,7.91499696788378e-05,1.00209933862061e-06,8.918976845961879e-07,1.5977856548943237e-07
050235.png,2.053642128885258e-05,7.756371815048624e-06,1.5203474958980223e-06,3.7725098081864417e-05,0.999885082244873,2.6399757189210504e-05,5.586550287262071e-06,1.2618766959349159e-05,8.664215442877321e-07,1.8511019561628927e-06
004275.png,1.0404023669252638e-06,2.3305806280404795e-06,6.564663976860174e-07,5.123443315824261e-06,0.9998728036880493,4.580095992423594e-05,2.9985985747771338e-06,6.791043415432796e-05,1.9654478933261998e-07,1.1059256621592795e-06
041856.png,5.915120709687471e-06,1.6230816299867001e-06,3.97485791836516e-06,1.0531296538829338e-05,0.9998698234558105,8.565357711631805e-05,7.597783451274154e-07,5.785838766314555e-06,1.6083832861113478e-06,1.434411751688458e-05
091727.png,1.054398944688728e-05,5.4079289839137346e-05,8.16097508504754e-06,7.299499429791467e-06,1.5085191762409522e-06,4.36880363849923e-05,0.9998651742935181,2.368248715356458e-06,5.581811365118483e-06,1.573072950122878e-06
082427.png,8.834879281494068e-07,1.8990922399098054e-05,2.25898293138016e-06,3.296952127129771e-05,0.9998570680618286,1.738074206514284e-05,5.067673100711545e-06,4.28696621384006e-05,1.053736355061119e-06,2.1575428036157973e-05
017961.png,5.377371508075157e-06,4.756694033858366e-05,2.9421858926070854e-05,3.7841496123292018e-06,4.213537749819807e-07,3.299343370599672e-05,0.9998553991317749,1.8952868003907497e-06,2.110198329319246e-05,1.9474268810881767e-06
052502.png,1.1860996892210096e-05,9.530892566544935e-05,2.8635179205593886e-06,5.73461920794216e-06,5.479549827214214e-07,1.9178867660230026e-05,0.9998526573181152,2.315303618161124e-06,8.543603144062217e-06,9.900262512019253e-07
075534.png,2.4784822016954422e-05,5.1258070016046986e-05,3.3631365567998728e-06,9.111523468163796e-06,0.9998471736907959,5.439746018964797e-05,5.103551757201785e-06,1.5110318827282754e-06,5.650698540193844e-07,2.6961856747220736e-06
031993.png,2.0712113837362267e-06,1.0114712495123968e-05,1.4435713637794834e-06,2.16108383028768e-05,0.9998403787612915,8.847312710713595e-05,4.199336217425298e-06,1.8821427147486247e-05,1.0439573543408187e-06,1.1835946679639164e-05
040059.png,4.8011494072852656e-05,2.837795364030171e-06,3.139407226626645e-06,5.028105533710914e-06,3.340486045999569e-06,0.9998376369476318,5.712467827834189e-05,3.705952985910699e-05,5.4833908507134765e-06,3.6380737356012105e-07
081062.png,1.7863334278445109e-06,0.0001407785021001473,8.409979841417226e-07,6.155605206004111e-06,1.8446458227572293e-07,7.738564818282612e-06,0.9998373985290527,1.991706767512369e-06,2.58277464126877e-06,5.592714842350688e-07
055513.png,3.975521758547984e-05,2.5618217023293255e-06,2.623351520014694e-06,2.2415286366594955e-05,0.9997960925102234,2.5097680918406695e-05,4.595369318849407e-06,0.00010032459249487147,2.1321920939953998e-06,4.439350504981121e-06
060375.png,6.87536085024476e-05,7.936471774883103e-06,3.4324814350839006e-06,6.294041668297723e-05,0.9997946619987488,3.0187969969119877e-05,1.2999362297705375e-06,2.4767592549324036e-05,1.468857249165012e-06,4.5144124669604935e-06
033056.png,5.789798524347134e-05,6.002476948197e-05,5.846274234500015e-06,4.393102426547557e-05,0.9997772574424744,3.9610356907360256e-05,6.485992116722628e-07,1.0356054190197028e-05,5.602558417194814e-07,3.9955511965672486e-06
033465.png,8.55601410876261e-06,9.384948498336598e-05,4.894342055195011e-06,6.404731720976997e-06,8.85773442860227e-06,0.00011879161320393905,0.9997441172599792,3.920802100765286e-06,7.683604962949175e-06,2.8413535346771823e-06
081175.png,4.628122951544356e-06,3.4740583032544237e-06,8.472812282889208e-07,1.3738095731241629e-05,0.9997352957725525,3.787022069445811e-05,7.13335339241894e-07,0.0002019040985032916,3.881341115175019e-07,1.131646513385931e-06
089194.png,5.3247778851073235e-05,3.6406909202924e-05,3.8014409255993087e-06,6.268158904276788e-05,0.9997299313545227,7.136091880965978e-05,3.2579448543401668e-06,3.0288818379631266e-05,2.3730281100142747e-06,6.6100951698899735e-06
030314.png,1.7718621165840887e-06,5.417137799668126e-06,5.595341008302057e-06,1.3078423762635794e-05,0.9997283816337585,0.000143310462590307,3.9244045183295384e-05,2.1584381102002226e-05,7.684952265663014e-07,4.093211464351043e-05
061060.png,5.961732676951215e-05,5.5794724175939336e-05,4.2655060497054365e-06,5.839969526277855e-05,2.5197780360031174e-06,2.0314826542744413e-05,0.9997268319129944,7.625313628523145e-06,5.9183003031648695e-05,5.453912763186963e-06
053091.png,1.1489967619127128e-05,2.256078369100578e-05,3.637918780441396e-06,2.1798388843308203e-05,1.6091174984467216e-05,0.0001380149187752977,0.999721109867096,9.835888704401441e-06,5.3722182201454416e-05,1.650477543080342e-06
084039.png,6.883621972519904e-05,2.0621799194486812e-05,3.5177433801436564e-06,7.88110846769996e-05,0.9997194409370422,5.660768874804489e-05,7.992420250957366e-06,3.904878394678235e-05,1.486490759816661e-06,3.5933596791437594e-06
094293.png,7.5212046795059e-05,3.972671038354747e-05,4.655470092984615e-06,4.777860522153787e-05,0.9997053742408752,5.9154932387173176e-05,1.3522780136554502e-05,4.764155892189592e-05,3.962052687711548e-06,2.9208270007075043e-06
038898.png,0.00013476498133968562,1.9484907170408405e-05,5.72701674173004e-06,6.344040593830869e-05,0.9997020363807678,3.9497499528806657e-05,5.81647191211232e-06,2.3126347514335066e-05,1.4275698276833282e-06,4.647447440220276e-06
027402.png,2.7400528779253364e-05,4.56971101812087e-05,4.307944436732214e-06,2.2297153918771073e-05,9.139674148173071e-06,0.9997000694274902,2.023215165536385e-05,2.8113945518271066e-05,0.00013881709310226142,4.039532541355584e-06
060810.png,4.210649785818532e-05,2.7854088330059312e-05,2.2713375074090436e-06,5.9873313148273155e-05,2.1421603378257714e-05,7.044675294309855e-05,0.9996942281723022,7.01373437550501e-06,7.226289017125964e-05,2.555685114202788e-06
092134.png,3.208063208148815e-05,3.841993930109311e-06,3.4352515285718255e-06,0.00010033504804596305,0.9996906518936157,5.990485078655183e-05,4.9763093556975946e-05,4.945816908730194e-05,4.377271125122206e-06,6.217608188308077e-06
044364.png,2.7955426418202478e-08,0.0003094962448813021,2.936832856903493e-07,8.804967137621134e-07,2.4297641232351452e-08,1.670516439844505e-06,0.9996871948242188,2.6248386575389304e-07,2.2037853852907574e-07,6.441516831046101e-08
021505.png,1.0361760359955952e-05,4.521693699643947e-05,1.4674583326268476e-05,1.312716631218791e-05,5.3039591875858605e-05,0.00016488075198139995,0.9996862411499023,3.297481043773587e-06,7.3456476457067765e-06,1.8527045995142544e-06
005190.png,5.2465140470303595e-05,0.00014170735084917396,5.1651491958182305e-05,7.514305707445601e-06,1.116328917305509e-06,5.327122562448494e-05,0.9996751546859741,2.9794018701068126e-06,1.221597813128028e-05,1.9644774056359893e-06
028568.png,4.1092374885920435e-05,2.1546939024119638e-05,4.568489202938508e-06,5.216023055254482e-05,0.999672532081604,0.00015525812341365963,2.6993124265572987e-05,2.0104285795241594e-05,2.2944195734453388e-06,3.4679776490520453e-06
003513.png,1.5243192137859296e-05,2.979114833578933e-05,1.1997825822618324e-05,2.0118193788221106e-05,1.9547471765690716e-06,0.9996707439422607,8.384435204789042e-05,0.00014624290633946657,1.9091970898443833e-05,9.520338153379271e-07
064790.png,1.7408909116056748e-05,0.00017251547251362354,1.5093365618668031e-05,7.432216079905629e-06,7.802235586495954e-07,9.187086106976494e-05,0.9996654987335205,2.683714001250337e-06,2.5449624445172958e-05,1.2403528444338008e-06
087809.png,1.4593461855838541e-05,8.173319656634703e-06,3.324638328194851e-06,0.00013160397065803409,0.9996552467346191,5.666094693879131e-06,3.464043857093202e-06,0.00016305271128658205,1.6013765389288892e-06,1.3300848877406679e-05
015351.png,1.0366167771280743e-05,0.00031535045127384365,9.182636858895421e-06,5.0077433115802705e-06,4.309341079533624e-07,1.6620042515569367e-05,0.9996393918991089,4.2036782588183996e-07,2.886847369154566e-06,3.7235528793644335e-07
009911.png,9.613394649932161e-05,1.8147035007132217e-05,3.1131537525652675e-06,1.7653726899879985e-05,0.9996359348297119,0.0001988364092539996,2.0374586711113807e-06,2.02109913516324e-05,1.5913875586193171e-06,6.328596555249533e-06
048891.png,9.949890954885632e-05,9.484280599281192e-05,1.7111762645072304e-05,7.32845410311711e-06,4.5470915210898966e-06,0.9996335506439209,8.900578541215509e-05,2.7615758881438524e-05,2.5187729988829233e-05,1.2898852901344071e-06
087873.png,8.221534517360851e-05,0.00019494818116072565,8.117188372125383e-06,3.532859409460798e-05,0.9996284246444702,8.810695362626575e-06,6.427742846426554e-06,2.5311444915132597e-05,1.869820039246406e-06,8.459816854156088e-06
014759.png,5.314134796208236e-06,0.00011872124741785228,4.926124893245287e-05,2.0590230633388273e-05,0.999625563621521,5.6478518672520295e-05,2.2586687009606976e-06,0.00011370923311915249,1.5311263723560842e-06,6.6504526330390945e-06
053689.png,3.6380268284119666e-05,4.513956810114905e-05,7.368603110080585e-05,2.7262796720606275e-05,4.296950919524534e-06,0.9996045231819153,0.000145969184814021,5.076339584775269e-05,1.1012433787982445e-05,1.031622446134861e-06
024040.png,1.9323093511047773e-05,5.040566520619905e-06,1.124222990256385e-06,5.3761323215439916e-05,0.9996016621589661,0.0002875009668059647,2.0649349607992917e-06,2.1851083147339523e-05,1.4579569551642635e-06,6.2723024711885955e-06
045245.png,1.350424463453237e-05,7.3346291173947975e-06,2.2745718524674885e-05,7.915010792203248e-05,0.9995793700218201,0.00022911187261343002,2.8613540052901953e-06,2.226044853159692e-05,1.718791463645175e-05,2.6378776965430006e-05
062855.png,6.508147180284141e-06,6.0285833569651e-06,5.603379577223677e-06,0.00019430508837103844,0.9995772242546082,2.2020771211828105e-05,2.8979409307794413e-06,0.000169422579347156,5.11505550093716e-06,1.0808443221321795e-05
081126.png,2.380060868745204e-05,1.0466282219567802e-05,5.148332547832979e-06,7.615445792907849e-05,0.9995759129524231,0.00023649321519769728,8.320212145918049e-06,5.3774860134581104e-05,1.4949316664569778e-06,8.4266321209725e-06
074623.png,0.00011406692647142336,1.7956192095880397e-05,3.0768360375077464e-06,8.337542385561392e-05,0.9995667338371277,5.4488733439939097e-05,1.4415649275179021e-05,0.00014082966663409024,1.8030125374934869e-06,3.2634081890137168e-06
045735.png,3.225363252568059e-05,0.00017786693933885545,1.0022850801760796e-05,6.217815825948492e-05,3.039607690880075e-06,0.0001268194755539298,0.999545156955719,1.7984862097364385e-06,3.5548971936805174e-05,5.267134383757366e-06
074275.png,9.228231647284701e-05,1.835323746490758e-05,1.804510611691512e-05,2.0534629584290087e-05,3.052230385947041e-05,0.9995414018630981,0.00013401884643826634,0.00010252080392092466,3.694633051054552e-05,5.32280637344229e-06
076769.png,4.099807142665668e-07,1.737388811307028e-05,5.982255515846191e-06,0.00026597033138386905,0.9995304346084595,0.00010064287198474631,6.716239295201376e-05,3.2008401831262745e-06,1.0216917871730402e-06,7.83960240369197e-06
081941.png,0.0001628448662813753,3.8895068428246304e-05,0.0001125867638620548,5.912617052672431e-05,1.6451926057925448e-05,4.8753816372482106e-05,0.9995299577713013,5.510373284778325e-06,2.0813255105167627e-05,5.0667299547058064e-06
092445.png,4.173353954683989e-05,0.0001885345991468057,3.0027737011550926e-05,5.325374149833806e-05,3.4279819374205545e-06,0.00013283739099279046,0.9994957447052002,1.561264434712939e-05,3.557087984518148e-05,3.20940989695373e-06
069810.png,0.0002466952137183398,8.063988934736699e-05,5.296371455187909e-05,5.927096935920417e-05,1.5388974361485452e-06,2.243563903903123e-05,0.9994935989379883,4.700348654296249e-06,3.364649455761537e-05,4.409046596265398e-06
093563.png,3.3433951784900273e-07,0.0002501164854038507,5.328607130650198e-06,2.1046009351266548e-05,7.347067025875731e-07,0.00022766069741919637,0.999488115310669,1.864048329025536e-07,4.739275482279481e-06,1.6327204548360896e-06
034820.png,2.2482847271021456e-05,4.390624599182047e-05,5.5617198086110875e-05,0.00019270722987130284,0.999485969543457,8.455591159872711e-05,5.3794999985257164e-05,3.607663165894337e-05,1.5005281966296025e-05,9.827677786233835e-06
087153.png,3.8417474570451304e-05,1.88229932973627e-05,5.282153324515093e-06,2.8105510864406824e-05,0.9994848966598511,0.0003327059675939381,2.3804718694009352e-06,8.493623317917809e-05,1.1347680128892534e-06,3.275781182310311e-06
004607.png,0.00025637817452661693,5.5977721785893664e-05,3.201933577656746e-05,1.929414429469034e-05,1.0257113899569958e-05,0.9994757771492004,6.118021701695397e-05,4.530750811682083e-05,4.099743819097057e-05,2.8596334686881164e-06
091147.png,1.0171665053348988e-05,0.0003643111849669367,7.871582965890411e-06,1.4866424862702843e-05,2.2399604858946986e-05,1.8746186469797976e-05,0.9994596838951111,1.2554796740005258e-05,8.590740617364645e-05,3.591795803004061e-06
011601.png,6.212466541910544e-05,5.2526524086715654e-05,0.0001169471288449131,1.869021070888266e-05,0.0001097582935472019,0.9994494318962097,6.189040504978038e-06,0.00013475559535436332,4.847030504606664e-05,1.0623598427628167e-06
008630.png,8.327139767061453e-06,0.0003438942658249289,1.4704115528729744e-05,2.1353042029659264e-05,2.932303914349177e-06,0.00013900290650781244,0.9994460940361023,8.885293937055394e-06,1.2837344911531545e-05,2.0411632704053773e-06
046276.png,8.717124728718773e-06,3.8095215131761506e-05,0.00011345787061145529,1.3600973034044728e-05,7.560218818980502e-06,0.9994125366210938,0.0003631013387348503,1.695880746410694e-05,2.237862463516649e-05,3.6380479286890477e-06
008602.png,2.3072700059856288e-05,0.00017474108608439565,7.560900485259481e-06,1.843957943492569e-05,8.506821359333117e-06,0.00033776668715290725,0.9994111061096191,2.371097252762411e-06,1.3637061783811077e-05,2.8403092073858716e-06
005535.png,0.0001480814826209098,1.691131546976976e-05,1.559359770908486e-05,0.00022356949921231717,0.9994043111801147,3.414899401832372e-05,6.94833361194469e-05,7.374065171461552e-05,2.7953194603469456e-06,1.1452090802777093e-05
008113.png,6.154124275781214e-05,0.00011394179455237463,1.5272134987753816e-05,2.5264931537094526e-05,1.8906937839346938e-05,0.00028710655169561505,0.9993990659713745,1.2511509339674376e-05,6.064725312171504e-05,5.8165892369288485e-06
088979.png,1.0707262845244259e-05,2.205119380960241e-05,4.8053548198367935e-06,0.00016689597396180034,0.9993948936462402,7.797180296620354e-05,2.5971630748244934e-05,0.0002891756303142756,1.6000710729713319e-06,6.0019756347173825e-06
043720.png,0.00016597023932263255,7.764320616843179e-05,1.2669610441662371e-05,6.813619984313846e-05,0.00010499616473680362,3.116606603725813e-05,0.9993430972099304,3.9562284655403346e-05,0.00012252265878487378,3.423206726438366e-05
018285.png,4.4638650251727086e-06,0.00027821591356769204,3.756244041142054e-05,3.414835373405367e-05,2.9181379431975074e-05,0.9993313550949097,0.000270623218966648,6.6169122874271125e-06,4.614734734786907e-06,3.281236786278896e-06
089266.png,2.253782622574363e-05,0.00023233781394083053,3.30287148244679e-05,1.625658114789985e-05,2.0162222426733933e-05,0.0003294705820735544,0.9993307590484619,2.3001080080575775e-06,1.0428110726934392e-05,2.7310632049193373e-06
077234.png,5.1365601393627e-05,2.480982948327437e-05,3.8912403397262096e-05,1.4736952834937256e-05,3.899290459230542e-05,0.9993271827697754,0.00037297618109732866,0.00011629979417193681,7.4885933827317785e-06,7.241303137561772e-06
019630.png,4.116890977456933e-06,0.00031877163564786315,0.0001364120253128931,3.2016865588957444e-05,8.730495028430596e-05,1.873975088528823e-05,0.999326229095459,3.391609061509371e-05,2.5401905077160336e-05,1.7114005459006876e-05
019538.png,2.7441799375083065e-06,5.7748195104068145e-05,1.9669620087370276e-05,8.114994670904707e-06,3.21238280776015e-06,0.0005647707730531693,0.9993116855621338,2.5515150809951592e-06,2.7094079996459186e-05,2.489475491529447e-06
055186.png,2.6447563868714496e-05,7.210078911157325e-05,4.8287318350048736e-05,1.6774354662629776e-05,5.4109586926642805e-06,0.0005063904682174325,0.99930739402771,1.8623618416313548e-06,1.2501643141149543e-05,2.8649958494497696e-06
065561.png,6.335032230708748e-05,0.0003713886544574052,3.75883792003151e-05,1.3266544556245208e-05,7.3068399615294766e-06,0.00012572898413054645,0.99930739402771,3.192126678186469e-05,3.604195808293298e-05,5.896832590224221e-06
091298.png,5.905215584789403e-05,6.45857653580606e-05,1.574194902786985e-05,0.00012586948287207633,0.9992989301681519,0.0002595788682810962,1.2918185348098632e-05,0.0001381875918013975,1.0241537893307395e-05,1.4756900782231241e-05
088727.png,0.00025629025185480714,1.6300069546559826e-05,5.26982967130607e-06,2.6335530492360704e-05,0.9992891550064087,0.0003507244400680065,1.5766689102747478e-05,2.7409205358708277e-05,2.4430769371974748e-06,1.0269800441164989e-05
036187.png,4.036993777845055e-05,0.00024851885973475873,0.00015160853217821568,1.9121618606732227e-05,6.799559196224436e-05,0.9992838501930237,0.00013415026478469372,3.3187556255143136e-05,1.781438731995877e-05,3.412754040255095e-06
001794.png,0.00016069716366473585,3.7724850699305534e-05,1.791300564946141e-05,0.00027846937882713974,0.9992722868919373,9.741134999785572e-05,1.400501059833914e-05,7.444325456162915e-05,6.070167273719562e-06,4.09811909776181e-05
046489.png,2.5716715754242614e-05,4.422717393026687e-05,2.2926164092496037e-05,0.00017264143389184028,0.9992683529853821,0.0003079877351410687,2.760574898275081e-05,5.864593549631536e-05,3.415703304199269e-06,6.850202044006437e-05
006513.png,8.018742846616078e-06,3.151097189402208e-05,0.00012892235827166587,5.9070909628644586e-05,1.0181266588915605e-05,0.0005040784599259496,0.9992445707321167,3.3369447010045405e-06,7.170988737925654e-06,3.1955701160768513e-06
014283.png,1.7318081972916843e-06,0.0007169796153903008,2.7730145575333154e-06,2.6113128114957362e-05,1.0713692972785793e-06,1.1570635251700878e-05,0.9992321729660034,4.287635874788975e-06,1.727946255414281e-06,1.6066480839072028e-06
063623.png,0.00035892691812478006,0.00025227805599570274,1.0947816917905584e-05,7.138410001061857e-05,1.9463879652903415e-05,1.905896351672709e-05,0.9992109537124634,7.163031568779843e-06,4.491190702538006e-05,4.798320787813282e-06
093566.png,1.954980871232692e-05,0.0005786401452496648,1.4065642972127534e-05,5.391192462411709e-05,4.006821836810559e-05,3.60311969416216e-05,3.089585106863524e-06,0.9992082715034485,1.1752565114875324e-05,3.462803942966275e-05
064195.png,0.00018747837748378515,0.00038913756725378335,1.516591237304965e-05,4.0287108276970685e-05,3.4012577089015394e-05,8.386693662032485e-05,0.9991983771324158,1.2297164175834041e-05,2.7314086764818057e-05,1.2075727681803983e-05
098065.png,1.9320327737659682e-07,0.0007635874208062887,1.5640267747585312e-06,3.5783912608167157e-05,1.287954887629894e-06,7.391677627310855e-06,0.9991889595985413,9.029643166513779e-08,9.266410643249401e-07,2.854243064120965e-07
088895.png,0.0006011743680574,0.00015908878413029015,8.630238880869001e-06,2.6856143449549563e-05,1.0743794518930372e-05,8.862037248036359e-06,0.9991590976715088,4.421620360517409e-06,1.4732185263710562e-05,6.429720087908208e-06
036934.png,2.561770031661581e-07,0.0007557810749858618,4.21455752075417e-06,3.314614514238201e-05,2.4580520403105766e-05,2.6536925361142494e-05,0.9991463422775269,1.1030530231437297e-06,6.290142664511222e-06,1.8258790532854619e-06
078758.png,0.00013102631783112884,5.0257014663657174e-05,9.943598342943005e-06,0.0002467843587510288,0.9991304278373718,0.00020537317323032767,1.2844884622609243e-05,0.0001754957193043083,6.860509984107921e-06,3.096548971370794e-05
049009.png,7.265177555382252e-05,5.2598385082092136e-05,1.2483968021115288e-05,3.0352064641192555e-05,1.1703135896823369e-05,0.0005955507513135672,0.9991287589073181,5.695771051250631e-06,7.640068361070007e-05,1.3732510524278041e-05
084721.png,0.00010817784641403705,0.00013108259008731693,4.4767308281734586e-05,1.8563770936452784e-05,3.0799544674664503e-06,0.00046886730706319213,0.9991267323493958,1.3799016414850485e-05,7.847045344533399e-05,6.447386567742797e-06
056371.png,0.00010801885218825191,4.1192899516317993e-05,1.196941411762964e-05,0.0001800139871193096,0.9991188645362854,0.0001167261871160008,0.00018612064013723284,0.00022600917145609856,2.2078502297517844e-06,8.99124461284373e-06
041858.png,3.072543222515378e-06,0.00016979704378172755,3.2086602004710585e-05,2.3923754270072095e-05,2.488453674232005e-06,0.0006191018619574606,0.9991150498390198,1.0826373909367248e-05,1.7694997950457036e-05,6.073253643990029e-06
083483.png,0.00012476174742914736,7.617779920110479e-05,9.235020115738735e-06,0.00025470260879956186,0.9991139769554138,0.00012198198965052143,0.00026511287433095276,1.4632862075814046e-05,7.461208042514045e-06,1.2004416930722073e-05
087307.png,1.0427975212223828e-05,0.00023127322492655367,6.7616460910358e-06,0.0001236679672729224,1.790432543202769e-05,0.0004584398993756622,0.9991108775138855,1.0790849046315998e-05,1.4506251318380237e-05,1.5259391147992574e-05
097625.png,4.9380145355826244e-05,8.204555342672393e-06,4.29489191446919e-05,6.937486614333466e-05,0.9991068243980408,0.0005354465101845562,3.0450497433776036e-05,0.00010499206109670922,8.783217708696611e-06,4.36271438957192e-05
097708.png,0.00011108812759630382,7.870557965361513e-06,4.278111646272009e-06,3.339038084959611e-05,0.9991064667701721,0.0004683981242123991,1.851715933298692e-05,0.0002131658693542704,3.395657586224843e-06,3.348761310917325e-05
037598.png,0.0003249090223107487,0.00015128763334359974,8.264700227300636e-06,3.033652319572866e-05,1.6663731230437406e-06,0.00020868376304861158,0.9991010427474976,1.9755386801989516e-06,0.00016874491120688617,3.1902786759019364e-06
075618.png,0.0005406980635598302,2.129830863850657e-05,9.688171121524647e-05,2.3747659724904224e-05,6.915383710293099e-05,0.9990847110748291,7.377185829682276e-05,7.046426617307588e-05,1.5342866390710697e-05,3.952843144361395e-06
008919.png,7.17326929589035e-06,8.63349559949711e-05,5.161072749615414e-06,2.6256024284521118e-05,9.524986126052681e-06,0.000758795824367553,0.9990819692611694,4.994999017071677e-06,1.643780888116453e-05,3.466318958089687e-06
085806.png,9.777375453268178e-06,2.594623538243468e-06,1.7544694856042042e-05,4.117892967769876e-05,0.999081015586853,0.0006511012325063348,0.00017408767598681152,1.463705484638922e-05,1.351822106698819e-06,6.731667781423312e-06
093542.png,1.032274121826049e-05,1.057370627677301e-05,2.7916182716580806e-06,0.00048280521878041327,0.9990647435188293,0.00029221444856375456,5.502231215359643e-05,7.051091233734041e-05,2.9654340778506594e-06,8.025187526072841e-06
025223.png,3.120233304798603e-05,9.395517736265901e-06,6.461759767262265e-07,1.211755079566501e-05,0.999055802822113,0.0008598897838965058,2.070357822958613e-06,2.5918141545844264e-05,1.7896057897814899e-06,1.1900918934770743e-06
026774.png,0.0006439882563427091,5.982305447105318e-05,1.5346040527219884e-05,5.131338184583001e-05,0.9990550875663757,0.00011805245594587177,2.647681685630232e-05,1.4222520803741645e-05,4.009519670944428e-06,1.1675987479975447e-05
076925.png,0.00011005123815266415,0.0003187528345733881,5.5741373216733336e-05,0.00013754832616541535,1.3204593415139243e-05,0.0001949476427398622,0.9990538954734802,3.8160851545399055e-06,9.798349492484704e-05,1.4056739018997177e-05
066640.png,0.00012297401553951204,2.7274872991256416e-05,1.2996070836379658e-05,0.0003344065335113555,0.9990463852882385,7.254359661601484e-05,0.00031707927701063454,3.536035364959389e-05,6.4424361880810466e-06,2.4467533876304515e-05
091846.png,4.6271718019852415e-05,0.00028203113470226526,6.199426570674405e-05,7.07020444679074e-05,5.809439244330861e-05,0.0003143252688460052,0.9990423321723938,1.5441912182723172e-05,8.030769095057622e-05,2.8394984838087112e-05
095998.png,0.00019720359705388546,1.974279985006433e-05,1.5829538824618794e-05,8.743858052184805e-05,0.9990391731262207,0.00031340622808784246,6.965944521653e-06,0.0003067865618504584,2.4340224626939744e-06,1.1090295629401226e-05
011017.png,7.930852007120848e-05,0.00017397488409187645,0.0001948868448380381,0.00015172998246271163,0.9990233182907104,0.00028556687175296247,2.7157704607816413e-05,3.1239727832144126e-05,1.727706148813013e-05,1.5607332898071036e-05
063329.png,2.970979221572634e-05,5.897694063605741e-05,2.5458220989094116e-05,3.4571967262309045e-05,1.8243008526042104e-05,0.999016523361206,0.0006412252550944686,0.0001588265731697902,1.1877646102220751e-05,4.671072019846179e-06
011949.png,3.677355664422066e-07,0.0006684220861643553,9.961492651200388e-06,0.0001788966910680756,8.108848419396963e-07,0.0001453736040275544,0.9989905953407288,1.7263664631173015e-07,4.401934347697534e-06,8.98707810392807e-07
033894.png,3.915039542334853e-06,8.063177665462717e-05,2.65904077423329e-06,0.0008371978183276951,2.330634742975235e-05,1.4238326002669055e-05,0.9989757537841797,2.0939525711582974e-05,3.639825445134193e-05,5.045626949140569e-06
006151.png,5.094206426292658e-05,0.00036131308297626674,1.6963425878202543e-05,1.2405796951497905e-05,6.562485214089975e-05,0.000356573291355744,0.9989622831344604,3.799552723648958e-05,0.00010664843284757808,2.9289214580785483e-05
037194.png,5.112535291118547e-05,1.8769871530821547e-05,8.168927888618782e-05,4.933181844535284e-05,0.00015705573605373502,0.9989622831344604,0.00023510688333772123,0.0003417263214942068,4.639690450858325e-05,5.652625623042695e-05
024163.png,9.960363968275487e-06,1.684559538261965e-05,2.3350985429715365e-06,6.157039751997218e-05,0.9989575147628784,0.0008958778344094753,1.1355487004038878e-05,3.9145746995927766e-05,1.6020254633986042e-06,3.838747943518683e-06
072339.png,0.0004298000130802393,5.893636625842191e-05,2.087001303152647e-05,0.0001726147747831419,0.9989416003227234,0.00025673405616544187,2.676330041140318e-05,7.871784328017384e-05,3.890835614583921e-06,1.0114788892678916e-05
047850.png,8.808198617771268e-05,3.440377622609958e-05,4.2450592445675284e-05,0.0003774224896915257,0.998940646648407,0.00012407058966346085,0.00030165966018103063,7.866899250075221e-05,4.272872047295095e-06,8.207172868424095e-06
016692.png,8.56360566103831e-06,0.000570397125557065,1.023749246087391e-05,0.0001393650600221008,2.2569864086108282e-05,0.00027730752481147647,0.998934805393219,3.3762726161512546e-06,2.9176728276070207e-05,4.2874071368714795e-06
